,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
261,Advocate,2022-01-01,https://ouradvocates.com/,"New York, New York, United States","Information Technology, Internet Services, Media and Entertainment, Other",1.0,Seed,2023-06-02,4000000.0,Seed,4000000.0,Private,,,,,,1,2022,5608,False
269,Eyebot,2021-01-01,http://www.eyebot.co,"Boston, Massachusetts, United States","Artificial Intelligence, Consumer Goods, Data and Analytics, Hardware, Health Care, Science and Engineering, Software",3.0,Seed,2023-09-07,1000000.0,Grant,3630000.0,Private,,,2.0,0.0,Medical Or Veterinary Science; Hygiene,2,2021,5609,False
277,Agro.Club,2018-08-01,https://agro.club,"New York, New York, United States",Agriculture and Farming,2.0,Early Stage Venture,2021-07-07,5000000.0,Series A,6500000.0,Private,,,0.0,1.0,,5,2018,5610,False
280,CivicEye,2022-01-03,https://www.civiceye.com,"Charlotte, North Carolina, United States","Government and Military, Information Technology, Privacy and Security, Software",1.0,Early Stage Venture,2022-07-21,12400000.0,Series A,12400000.0,Private,,,,,,1,2022,5611,False
282,Zoro Card,2019-01-01,https://zorocard.com,"Austin, Texas, United States","Financial Services, Lending and Investments",3.0,Seed,2020-12-22,2400000.0,Seed,3100000.0,Private,,,,,,4,2019,5612,False
287,Bridgesplit,2021-01-01,https://bridgesplit.com/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Software",1.0,Seed,2021-10-01,4500000.0,Seed,4500000.0,Private,,,,,,2,2021,5613,False
295,Bison Trails,2018-10-01,https://bisontrails.co/,"Brooklyn, New York, United States","Blockchain and Cryptocurrency, Internet Services, Other, Software",2.0,M&A,2019-11-19,25500000.0,Series A,30750000.0,Private,,,,,,5,2018,5614,False
304,Kaya Climb,2019-01-01,https://kayaclimb.com/,"Boulder, Colorado, United States","Community and Lifestyle, Information Technology, Sports",3.0,Seed,2022-09-23,,Seed,2500000.0,Private,,,,,,4,2019,5615,False
312,Illuminarium Experiences,2019-01-01,https://www.illuminarium.com/,"Atlanta, Georgia, United States","Hardware, Media and Entertainment, Software",2.0,,2021-06-05,100000000.0,Venture - Series Unknown,103924374.0,Private,,,,,,4,2019,5616,False
318,Urban Health,2018-10-30,https://urban.health,"Palo Alto, California, United States","Apps, Health Care, Software",3.0,Seed,2022-08-17,3400000.0,Seed,3740000.0,Private,,,,,,5,2018,5617,False
322,Infinimmune,2022-01-01,https://www.infinimmune.com/,"San Francisco, California, United States","Biotechnology, Health Care, Science and Engineering",1.0,Seed,2022-12-06,12000000.0,Seed,12000000.0,Private,,,,,,1,2022,5618,False
323,"MycoMedica Life Sciences, PBC",2021-01-01,http://www.mycomedica.bio,"Shelton, Washington, United States","Biotechnology, Health Care, Science and Engineering",3.0,Early Stage Venture,2022-06-01,60000000.0,Series A,68000000.0,Private,,,0.0,1.0,,2,2021,5619,False
324,Better Agency,2019-10-15,https://betteragency.io/,"Mesa, Arizona, United States","Financial Services, Sales and Marketing, Software",2.0,Early Stage Venture,2022-05-02,8000000.0,Series A,10142200.0,Private,,,,,,4,2019,5620,False
325,Coherence,2021-01-01,https://www.withcoherence.com/,"New York, New York, United States","Information Technology, Software",1.0,,2021-10-28,3449993.0,Venture - Series Unknown,3449993.0,Private,,,,,,2,2021,5621,False
328,Relish,2020-10-08,https://www.relishiq.com,"Beachwood, Ohio, United States","Apps, Information Technology, Internet Services, Software",3.0,Seed,2022-09-05,750000.0,Seed,2950000.0,Private,,,,,,3,2020,5622,False
331,Cobble,2020-06-20,https://www.trycobble.com/,"New York, New York, United States","Apps, Community and Lifestyle, Information Technology, Internet Services, Media and Entertainment, Software",1.0,Seed,2020-10-23,3000000.0,Seed,3000000.0,Private,,,0.0,1.0,,3,2020,5623,False
332,XOKind,2019-01-01,https://xokind.com/,"San Diego, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2019-12-12,3600000.0,Pre-Seed,3600000.0,Private,,,0.0,0.0,Computing; Calculating,4,2019,5624,False
340,Kizen,2018-01-01,https://kizen.com,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",1.0,Seed,2022-09-13,12000000.0,Seed,12000000.0,Private,,,,,,5,2018,5625,False
341,Koya Medical,2018-02-01,http://www.koyamedical.com,"Oakland, California, United States","Biotechnology, Health Care, Internet Services, Science and Engineering",5.0,Early Stage Venture,2022-02-03,26000000.0,Series B,40224957.0,Private,,,1.0,1.0,Medical Or Veterinary Science; Hygiene,5,2018,5626,False
343,zLinq,2018-01-01,https://getzlinq.com,"Denver, Colorado, United States","Hardware, Information Technology",2.0,,2022-11-29,5000000.0,Venture - Series Unknown,10000000.0,Private,,,,,,5,2018,5627,False
346,Hallo,2019-04-29,https://hallo.ai,"Provo, Utah, United States","Apps, Artificial Intelligence, Data and Analytics, Education, Science and Engineering, Software",3.0,Seed,2020-07-08,1400000.0,Pre-Seed,2125000.0,Private,,,,,,4,2019,5628,False
351,Nova,2018-01-01,https://novahq.com/,"San Francisco, California, United States","Financial Services, Professional Services, Software",1.0,M&A,2018-08-22,2000000.0,Seed,2000000.0,Private,,,,,,5,2018,5629,False
353,Kriptos,2018-03-01,https://www.kriptos.io/,"Belvedere Tiburon, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Privacy and Security, Science and Engineering, Software",11.0,,2023-07-13,150000.0,Non-equity Assistance,5070000.0,Private,,,,,,5,2018,5630,False
354,Utoppia,2021-09-21,https://www.utoppia.com/,"San Francisco, California, United States","Financial Services, Lending and Investments",1.0,Seed,2021-12-01,4500000.0,Seed,4500000.0,Private,,,,,,2,2021,5631,False
358,Woven,2018-01-01,http://www.woventeams.com,"Indianapolis, Indiana, United States","Professional Services, Science and Engineering, Software",5.0,Early Stage Venture,2022-01-31,8000000.0,Series A,11065000.0,Private,,,1.0,1.0,Computing; Calculating,5,2018,5632,False
369,Dentive,2019-01-01,https://www.dentive.com/,"Provo, Utah, United States",Health Care,2.0,Private Equity,2023-01-19,,Private Equity,20000000.0,Private,,,,,,4,2019,5633,False
371,Omnistrate,2023-01-01,https://www.omnistrate.com,"Redwood City, California, United States","Information Technology, Software",3.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,5634,False
375,Wavv,2021-01-01,https://wavv.app,"San Francisco, California, United States","Internet Services, Media and Entertainment, Music and Audio, Software",2.0,Seed,2023-05-03,1700000.0,Pre-Seed,2150000.0,Private,,,,,,2,2021,5635,False
380,Psych Hub,2018-01-01,https://www.psychhub.com/,"Nashville, Tennessee, United States",Health Care,1.0,Early Stage Venture,2022-08-24,16000000.0,Series A,16000000.0,Private,,,0.0,2.0,,5,2018,5636,False
382,Synthpop,2023-04-20,https://www.synthpop.ai,"Wellesley, Massachusetts, United States","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",1.0,Seed,2023-08-15,2600000.0,Seed,2600000.0,Private,,,,,,0,2023,5637,False
387,Astaria,2022-01-01,https://astaria.xyz,"New York, New York, United States",Financial Services,1.0,Seed,2022-06-20,8000000.0,Seed,8000000.0,Private,,,,,,1,2022,5638,False
388,DoorList,2023-02-01,https://www.doorlist.app,"New York, New York, United States","Administrative Services, Events, Internet Services, Media and Entertainment, Privacy and Security, Software",1.0,Seed,2023-05-15,650000.0,Pre-Seed,650000.0,Private,,,,,,0,2023,5639,False
395,Coral,2018-01-01,https://getcoral.app/,"Los Angeles, California, United States","Apps, Health Care, Software",1.0,Seed,2019-11-19,2466997.0,Seed,2466997.0,Private,,,0.0,1.0,,5,2018,5640,False
396,Pramana,2022-01-01,https://pramana.ai/,"Cambridge, Massachusetts, United States",Health Care,1.0,Early Stage Venture,2022-01-01,30000000.0,Series A,30000000.0,Private,,,,,,1,2022,5641,False
397,Servixer,2018-06-27,https://servixer.com/,"Sheridan, Wyoming, United States","Commerce and Shopping, Financial Services, Internet Services, Software, Transportation",2.0,M&A,2020-01-29,50000000.0,Corporate Round,50000000.0,Private,,,0.0,10.0,,5,2018,5642,False
399,GridRival,2019-01-01,https://gridrival.com/,"Portland, Oregon, United States","Apps, Gaming, Mobile, Software, Sports",3.0,,2023-03-10,3000000.0,Venture - Series Unknown,7300000.0,Private,,,,,,4,2019,5643,False
406,Vitori Health,2020-01-01,https://vitorihealth.com,"Fairlawn, Ohio, United States","Health Care, Sports",1.0,,2022-10-18,30000000.0,Venture - Series Unknown,30000000.0,Private,,,,,,3,2020,5644,False
409,Dealpad,2020-01-01,https://www.dealpad.io,"Seattle, Washington, United States","Sales and Marketing, Software",2.0,Seed,2023-06-14,4200000.0,Seed,4320000.0,Private,,,,,,3,2020,5645,False
415,FalconX,2018-05-01,http://www.falconx.io,"San Mateo, California, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Payments, Software",8.0,Late Stage Venture,2022-06-22,150000000.0,Series D,476999952.0,Private,,,,,,5,2018,5646,False
419,Roost AI,2019-10-03,https://roost.ai/,"San Jose, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",3.0,Seed,2022-06-02,1000000.0,Convertible Note,7000000.0,Private,,,0.0,3.0,,4,2019,5647,False
421,Sapphire Technologies,2021-01-01,https://www.sapphiretechnologies.com,"Cerritos, California, United States","Energy, Manufacturing, Natural Resources, Sustainability",2.0,Early Stage Venture,2023-08-16,10000000.0,Series B,10000000.0,Private,,,5.0,1.0,Generation; Conversion Or Distribution Of Electric Power,2,2021,5648,False
424,Atomic Industries,2019-01-01,https://www.atomic.industries,"Los Angeles, California, United States","Artificial Intelligence, Data and Analytics, Manufacturing, Science and Engineering, Software",3.0,Seed,2023-01-01,,Seed,3200000.0,Private,,,,,,4,2019,5649,False
428,Humankind,2021-01-01,https://www.getHumankind.com,"Santa Monica, California, United States","Commerce and Shopping, Hardware, Internet Services, Software",2.0,Seed,2022-09-19,4200000.0,Seed,6000000.0,Private,,,,,,2,2021,5650,False
430,Pixelynx,2020-01-01,https://pixelynx.io/,"Los Angeles, California, United States","Gaming, Information Technology, Media and Entertainment, Music and Audio, Software",1.0,M&A,2021-12-06,4500000.0,Seed,4500000.0,Private,,,0.0,2.0,,3,2020,5651,False
431,Onnix.,2023-06-01,https://www.onnix.ai,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Financial Services, Other, Science and Engineering, Software",1.0,Seed,2023-06-01,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,5652,False
437,Engage Technologies Group,2018-01-01,https://engagetg.com/,"Meridian, Idaho, United States","Health Care, Information Technology, Mobile",2.0,Early Stage Venture,2021-04-27,18600000.0,Series A,23100000.0,Private,,,0.0,0.0,Computing; Calculating,5,2018,5653,False
440,Zeely,2021-06-14,https://zeely.app/,"Delaware City, Delaware, United States",Mobile,3.0,Seed,2023-04-12,1300000.0,Seed,1343000.0,Private,,,,,,2,2021,5654,False
446,Almond,2021-01-01,https://almondobgyn.com,"Los Angeles, California, United States","Community and Lifestyle, Health Care",2.0,Seed,2022-11-22,7000000.0,Seed,7000000.0,Private,,,,,,2,2021,5655,False
447,Vergo,2021-01-01,https://www.getvergo.com,"New York, New York, United States","Financial Services, Real Estate, Software",2.0,Seed,2022-06-22,4100000.0,Seed,4200000.0,Private,,,,,,2,2021,5656,False
449,Campfire,2018-01-01,https://campfire3d.com/,"San Mateo, California, United States","Hardware, Software",1.0,Seed,2021-04-27,8000000.0,Seed,8000000.0,Private,,,32.0,4.0,Computing; Calculating,5,2018,5657,False
450,Attn: Grace,2019-01-01,https://attngrace.com/,"Cambridge, Massachusetts, United States",Consumer Goods,6.0,Seed,2023-07-12,2000000.0,Seed,5000000.0,Private,,,1.0,3.0,Medical Or Veterinary Science; Hygiene,4,2019,5658,False
451,Compa,2020-01-01,http://www.trycompa.com,"Newport Beach, California, United States","Administrative Services, Software",1.0,Seed,2021-08-26,3900000.0,Seed,3900000.0,Private,,,,,,3,2020,5659,False
452,Qualtik,2019-01-01,https://www.qualtik.com,"Portland, Oregon, United States","Internet Services, Real Estate, Software",4.0,Seed,2021-09-20,2275000.0,Seed,8875000.0,Private,,,,,,4,2019,5660,False
458,Benefitbay,2021-02-01,https://www.benefitbay.com,"Kansas City, Missouri, United States","Administrative Services, Financial Services, Health Care, Other, Professional Services, Software",3.0,Seed,2023-03-09,2500000.0,Seed,6300000.0,Private,,,0.0,1.0,,2,2021,5661,False
460,Caraway Therapeutics,2018-01-01,https://carawaytx.com/,"Cambridge, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",3.0,Seed,2020-11-18,,Grant,23000000.0,Private,,,3.0,1.0,Medical Or Veterinary Science; Hygiene,5,2018,5662,False
462,Mate Fertility,2020-02-20,https://matefertility.com/,"Los Angeles, California, United States",Health Care,5.0,Early Stage Venture,2023-05-23,5200000.0,Series A,8000000.0,Private,,,0.0,2.0,,3,2020,5663,False
477,Jetpack,2020-01-01,https://www.jetpack.io,"Oakland, California, United States","Information Technology, Internet Services, Other, Software",1.0,Seed,2023-02-01,10000000.0,Seed,10000000.0,Private,,,,,,3,2020,5664,False
501,Geojam,2019-06-27,https://www.geojam.com/,"Los Angeles, California, United States","Apps, Artificial Intelligence, Blockchain and Cryptocurrency, Community and Lifestyle, Data and Analytics, Financial Services, Internet Services, Media and Entertainment, Mobile, Other, Payments, Science and Engineering, Software",5.0,,2021-12-06,,Venture - Series Unknown,2450000.0,Private,,,,,,4,2019,5665,False
503,Bitmama,2019-02-06,https://www.bitmama.io,"Claymont, Delaware, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other, Payments, Software",7.0,Seed,2023-06-26,,Seed,2506000.0,Private,,,,,,4,2019,5666,False
518,Building Swell,2021-01-01,https://www.buildingswell.com/,"San Francisco, California, United States","Information Technology, Real Estate, Software",2.0,,2023-03-15,3030998.0,Venture - Series Unknown,3130998.0,Private,,,0.0,0.0,,2,2021,5668,False
519,Retrocausal,2019-03-29,http://www.retrocausal.ai,"Seattle, Washington, United States","Artificial Intelligence, Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software",6.0,,2022-03-16,3450000.0,Venture - Series Unknown,4560000.0,Private,,,,,,4,2019,5669,False
520,Letterdrop,2020-01-01,https://letterdrop.com,"San Francisco, California, United States","Information Technology, Internet Services, Sales and Marketing, Software",2.0,Seed,2022-01-01,700000.0,Seed,850000.0,Private,,,,,,3,2020,5670,False
521,Icon Source,2018-01-01,http://iconsource.com,"Denver, Colorado, United States","Commerce and Shopping, Internet Services, Media and Entertainment, Sales and Marketing, Sports",3.0,Early Stage Venture,2023-03-02,4300000.0,Series A,6410000.0,Private,,,,,,5,2018,5671,False
523,Benjamin,2022-01-05,https://www.benjaminone.com,"New York, New York, United States","Apps, Artificial Intelligence, Data and Analytics, Financial Services, Lending and Investments, Mobile, Payments, Science and Engineering, Software",2.0,Seed,2023-05-01,650000.0,Pre-Seed,850000.0,Private,,,,,,1,2022,5672,False
528,SoundMind,2020-11-14,https://soundmind.app,"Los Angeles, California, United States","Apps, Education, Health Care, Mobile, Software",2.0,Seed,2023-03-29,2250000.0,Seed,3050000.0,Private,,,,,,3,2020,5673,False
539,Cartwheel,2020-01-01,https://trycartwheel.com,"Los Angeles, California, United States","Administrative Services, Software",2.0,Seed,2022-04-28,3000000.0,Seed,4000000.0,Private,,,,,,3,2020,5674,False
541,Alma,2018-01-01,https://helloalma.com,"New York, New York, United States",Health Care,5.0,Late Stage Venture,2022-08-23,130000000.0,Series D,220500000.0,Private,,,0.0,1.0,,5,2018,5675,False
546,Spine AI,2023-01-01,https://www.getspine.ai,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2023-09-06,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,5676,False
548,Diffuse Bio,2022-01-01,https://www.diffuse.bio,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,5677,False
