,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
838,Digital Prime Technologies,2019-01-01,http://digitalprimetechnologies.com/,"New York, New York, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Professional Services, Software",9.0,,2023-07-11,1025000.0,Venture - Series Unknown,1942500.0,Private,,,,,,4,2019,11353,False
839,Challenger,2018-01-01,https://www.playchallenger.com/,"Carlsbad, California, United States","Consumer Electronics, Gaming, Hardware",1.0,Seed,2022-03-07,2819790.0,Seed,2819790.0,Private,,,,,,5,2018,11354,False
840,Yummy Future,2018-01-01,http://www.yummy-future.com,"Champaign, Illinois, United States","Food and Beverage, Hardware, Science and Engineering, Software",3.0,Seed,2022-04-27,,Seed,160000.0,Private,,,0,0.0,,5,2018,11355,False
844,TeleTeachers,2019-01-01,https://teleteachers.com/,"Chicago, Illinois, United States","Data and Analytics, Education, Software",2.0,,2022-11-23,1538696.0,Venture - Series Unknown,4323696.0,Private,,,,,,4,2019,11356,False
855,Marbazzar,2023-07-20,https://www.marbazzar.com,"San Francisco, California, United States","Commerce and Shopping, Hardware, Software",1.0,Seed,2023-09-21,100000.0,Pre-Seed,100000.0,Private,,,,,,0,2023,11357,False
857,Swishboom,2019-01-01,https://www.swishboom.com/,"Omaha, Nebraska, United States","Apps, Community and Lifestyle, Mobile, Software",1.0,Seed,2022-11-17,500000.0,Pre-Seed,500000.0,Private,,,,,,4,2019,11358,False
861,Nested Knowledge,2018-09-01,https://nested-knowledge.com,"Saint Paul, Minnesota, United States","Data and Analytics, Design, Health Care, Information Technology, Software",3.0,Seed,2021-06-10,1500000.0,Seed,1800000.0,Private,,,0,5.0,,5,2018,11359,False
863,Timber Pharmaceuticals,2019-01-01,https://www.timberpharma.com/,"Woodcliff Lake, New Jersey, United States","Biotechnology, Health Care, Science and Engineering",1.0,M&A,2020-04-06,500000.0,Grant,500000.0,Private,,,4,0.0,Medical Or Veterinary Science; Hygiene,4,2019,11360,False
866,PayeLoad,2020-01-01,https://www.payeload.com,"Temecula, California, United States","Other, Real Estate, Software, Transportation",1.0,Seed,2023-05-22,2500000.0,Seed,2500000.0,Private,,,,,,3,2020,11361,False
868,Illoominus,2022-01-01,https://www.illoominus.com/,"Atlanta, Georgia, United States",Data and Analytics,3.0,Seed,2023-06-29,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11362,False
869,TaxTaker,2018-01-01,https://taxtaker.com,"Austin, Texas, United States","Financial Services, Information Technology, Software",1.0,Seed,2020-08-15,3500000.0,Seed,3500000.0,Private,,,,,,5,2018,11363,False
874,Agently.com,2020-03-01,https://agently.com,"San Jose, California, United States","Artificial Intelligence, Data and Analytics, Financial Services, Real Estate, Science and Engineering, Software",2.0,Seed,2021-10-15,400000.0,Seed,400000.0,Private,,,,,,3,2020,11364,False
878,Analog Inference,2018-01-01,https://www.analog-inference.com,"Santa Clara, California, United States","Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software",4.0,,2023-05-26,22329995.0,Venture - Series Unknown,50454190.0,Private,,,1,0.0,Computing; Calculating,5,2018,11365,False
883,Dialectic Therapeutics,2018-01-01,https://www.dtsciences.com/,"Dallas, Texas, United States","Biotechnology, Health Care, Science and Engineering",4.0,,2021-08-20,14400000.0,Grant,19900000.0,Private,,,1,4.0,Medical Or Veterinary Science; Hygiene,5,2018,11366,False
884,Halborn,2019-09-26,https://halborn.com,"Miami, Florida, United States","Blockchain and Cryptocurrency, Information Technology, Other, Privacy and Security",1.0,Early Stage Venture,2022-07-19,90000000.0,Series A,90000000.0,Private,,,,,,4,2019,11367,False
889,Lender Compliance Technologies,2020-01-01,https://www.lct1.com/,"Colleyville, Texas, United States","Financial Services, Professional Services, Software, Transportation",1.0,Early Stage Venture,2021-06-23,4150000.0,Series A,4150000.0,Private,,,,,,3,2020,11368,False
892,Jurata Thin Film,2019-01-01,http://www.juratatf.com,"Chapel Hill, North Carolina, United States","Biotechnology, Science and Engineering",3.0,Seed,2023-09-19,,Grant,4875000.0,Private,,,,,,4,2019,11369,False
893,FloraWorks,2020-01-01,https://flora-works.com,"Milwaukie, Oregon, United States","Biotechnology, Consumer Goods, Other, Sales and Marketing, Science and Engineering",1.0,Early Stage Venture,2022-12-15,2250000.0,Series A,2250000.0,Private,,,,,,3,2020,11370,False
899,Enrollify,2019-07-01,https://enrollify.com,"Los Angeles, California, United States","Administrative Services, Financial Services, Health Care, Software",4.0,Seed,2023-01-01,1250000.0,Seed,2800000.0,Private,,,0,1.0,,4,2019,11371,False
900,Videsk,2019-04-01,https://videsk.io/,"Oakland, California, United States","Commerce and Shopping, Hardware, Information Technology, Other, Sales and Marketing, Software",5.0,Seed,2023-09-13,25000.0,Non-equity Assistance,79000.0,Private,,,,,,4,2019,11372,False
910,CareWork,2021-01-01,https://www.mycarework.com,"Port Orange, Florida, United States","Data and Analytics, Health Care, Software",2.0,Seed,2023-06-20,,Seed,2179999.0,Private,,,,,,2,2021,11373,False
911,1Konnection,2021-01-01,https://www.1konnection.com/,"Miami, Florida, United States","Commerce and Shopping, Data and Analytics, Health Care, Real Estate, Sales and Marketing",1.0,Seed,2022-03-31,1700000.0,Pre-Seed,1700000.0,Private,,,,,,2,2021,11374,False
912,Unstatiq,2022-01-01,https://www.unstatiq.com/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,11375,False
918,Buzzer,2020-01-13,https://www.buzzer.com,"New York, New York, United States","Apps, Mobile, Platforms, Software, Sports",3.0,Early Stage Venture,2023-02-24,20000000.0,Series A,44000000.0,Private,,,0,4.0,,3,2020,11376,False
920,Jellybean,2022-01-01,https://www.jellybean.life,"Wilmington, Delaware, United States","Administrative Services, Health Care, Internet Services",1.0,Seed,2023-07-12,350000.0,Pre-Seed,350000.0,Private,,,,,,1,2022,11377,False
928,Syncware,2022-01-01,https://syncware.com,"Park City, Utah, United States","Commerce and Shopping, Hardware, Information Technology, Internet Services, Software, Transportation",1.0,Seed,2022-04-04,2900000.0,Seed,2900000.0,Private,,,,,,1,2022,11378,False
944,Mirage,2022-01-01,https://mirage.space/,"New York, New York, United States","Information Technology, Internet Services",1.0,Seed,2022-11-29,1400000.0,Seed,1400000.0,Private,,,,,,1,2022,11379,False
946,Education Journey,2020-01-01,https://new.education-journey.com/,"Menlo Park, California, United States","Education, Software",1.0,Seed,2021-06-01,232955.0,Pre-Seed,232955.0,Private,,,,,,3,2020,11380,False
948,Yepzy,2021-01-01,https://yepzy.com/,"Concord, North Carolina, United States","Financial Services, Lending and Investments",1.0,,2022-10-14,3500000.0,Venture - Series Unknown,3500000.0,Private,,,,,,2,2021,11381,False
961,Idle DAO,2019-11-26,https://idle.finance/,"New York, New York, United States",Financial Services,3.0,Seed,2020-11-17,1200000.0,Seed,1200000.0,Private,,,,,,4,2019,11382,False
972,Imagia,2019-01-01,https://www.imagia.io/,"San Francisco, California, United States",Manufacturing,1.0,Seed,2023-04-07,4500000.0,Seed,4500000.0,Private,,,,,,4,2019,11383,False
980,FirstIgnite,2019-01-01,https://firstignite.com,"Traverse City, Michigan, United States","Internet Services, Professional Services",3.0,Seed,2021-10-31,,Seed,125000.0,Private,,,0,3.0,,4,2019,11384,False
981,Atlas,2023-01-01,http://www.atlas-hq.com,"New York, New York, United States","Artificial Intelligence, Data and Analytics, Financial Services, Science and Engineering, Software",1.0,Seed,2023-01-01,250000.0,Pre-Seed,250000.0,Private,,,,,,0,2023,11385,False
982,Relevvo,2021-01-01,https://relevvo.com/,"Seattle, Washington, United States",,1.0,Seed,2021-10-06,1500000.0,Seed,1500000.0,Private,,,,,,2,2021,11386,False
5,Boardroom Alpha,2018-01-01,https://www.boardroomalpha.com/,"Darien, Connecticut, United States","Data and Analytics, Information Technology",1.0,Seed,2019-09-23,7500000.0,Seed,7500000.0,Private,,,0.0,3.0,,5,2018,11387,False
11,KAWA Analytics,2021-05-05,https://www.kawa-analytics.com/,"Miami, Florida, United States","Data and Analytics, Design, Information Technology, Software",1.0,Seed,2021-09-16,1450000.0,Pre-Seed,1450000.0,Private,,,0.0,0.0,,2,2021,11388,False
12,Sizze,2021-02-01,https://sizze.io,"Cape Girardeau, Missouri, United States","Apps, Information Technology, Mobile, Software",1.0,Seed,2021-10-20,120000.0,Pre-Seed,120000.0,Private,,,,,,2,2021,11389,False
17,First Crop,2019-01-01,https://www.firstcrop.com/,"Santa Fe, New Mexico, United States",Agriculture and Farming,3.0,,2021-09-11,175142.0,Equity Crowdfunding,2477142.0,Private,,,0.0,1.0,,4,2019,11390,False
18,Athens Research,2020-01-01,https://athensresearch.org/,"San Francisco, California, United States",Information Technology,1.0,Seed,2021-03-22,1900000.0,Seed,1900000.0,Private,,,0.0,0.0,,3,2020,11391,False
19,Edifice Health,2018-01-01,http://edificehealth.com,"San Mateo, California, United States","Biotechnology, Health Care, Science and Engineering",2.0,,2021-04-22,12000000.0,Venture - Series Unknown,13500000.0,Private,,,,,,5,2018,11392,False
21,Fanzee Labs,2021-01-01,https://fanz.ee,"Wilmington, Delaware, United States","Blockchain and Cryptocurrency, Gaming, Information Technology, Internet Services, Other",1.0,Seed,2022-07-26,2000000.0,Seed,2000000.0,Private,,,,,,2,2021,11393,False
26,AirWise Solutions,2021-01-01,https://airwisesolutions.com,"Tulsa, Oklahoma, United States","Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Software",1.0,Seed,2023-08-29,2000000.0,Seed,2000000.0,Private,,,,,,2,2021,11394,False
28,Cosmic Shielding Corporation,2020-08-01,https://cosmicshielding.com/,"Atlanta, Georgia, United States","Manufacturing, Science and Engineering, Software, Transportation",4.0,Seed,2022-05-02,,Seed,1050000.0,Private,,,,,,3,2020,11395,False
38,Laine London,2018-01-01,https://www.lainelondon.com/,"Chamblee, Georgia, United States","Clothing and Apparel, Commerce and Shopping, Community and Lifestyle, Design, Events",3.0,,2023-09-20,700000.0,Debt Financing,1700000.0,Private,,,,,,5,2018,11396,False
42,DeepNFTValue,2022-01-01,https://deepnftvalue.com,"Miami, Florida, United States","Artificial Intelligence, Blockchain and Cryptocurrency, Data and Analytics, Other, Software",1.0,Seed,2022-07-12,4000000.0,Seed,4000000.0,Private,,,,,,1,2022,11397,False
43,Alida Biosciences,2020-01-01,https://alidabio.com,"San Diego, California, United States","Biotechnology, Data and Analytics, Health Care, Science and Engineering",3.0,Seed,2022-05-11,4000000.0,Seed,5110000.0,Private,,,3.0,0.0,,3,2020,11398,False
47,GIANT Protocol,2019-01-01,https://giantprotocol.com,"San Jose, California, United States","Financial Services, Internet Services",1.0,Seed,2021-12-16,5000000.0,Seed,5000000.0,Private,,,,,,4,2019,11399,False
57,Erisyon,2018-03-01,https://www.erisyon.com/,"Austin, Texas, United States",Other,2.0,,2023-01-01,,Venture - Series Unknown,225000.0,Private,,,,,,5,2018,11400,False
61,Wing,2018-01-01,https://www.wing.com/,"Palo Alto, California, United States","Administrative Services, Consumer Electronics, Consumer Goods, Hardware, Manufacturing, Transportation",,,,,,,Private,,,270.0,19.0,Aircraft; Aviation; Cosmonautics,5,2018,11401,False
62,PulpoAR,2020-05-01,https://pulpoar.com/,"San Francisco, California, United States","Artificial Intelligence, Clothing and Apparel, Commerce and Shopping, Consumer Goods, Data and Analytics, Design, Hardware, Internet Services, Science and Engineering, Software",1.0,M&A,2021-02-15,318000.0,Seed,318000.0,Private,,,,,,3,2020,11402,False
63,United Market,2020-01-01,https://unitedmarket.com/,"Atlanta, Georgia, United States","Media and Entertainment, Music and Audio",1.0,Seed,2022-11-01,120000.0,Pre-Seed,120000.0,Private,,,0.0,2.0,,3,2020,11403,False
65,elovee,2019-01-01,https://www.elovee.com,"New York, New York, United States","Health Care, Information Technology, Software",1.0,,2020-05-20,13600000.0,Venture - Series Unknown,13600000.0,Private,,,0.0,1.0,,4,2019,11404,False
66,MobiLine Inc,2021-09-07,http://www.MobiLine.com,"New York, New York, United States","Apps, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Other, Software",1.0,Seed,2021-09-07,5000000.0,Pre-Seed,5000000.0,Private,,,,,,2,2021,11405,False
68,Population,2021-01-01,https://populationtech.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Food and Beverage, Hardware, Real Estate, Software",1.0,Seed,2023-07-10,120000.0,Pre-Seed,120000.0,Private,,,2.0,1.0,Medical Or Veterinary Science; Hygiene,2,2021,11406,False
71,April,2021-01-01,http://www.getapril.com,"New York, New York, United States","Financial Services, Information Technology",2.0,Early Stage Venture,2022-06-29,30000000.0,Series A,40000000.0,Private,,,0.0,0.0,,2,2021,11407,False
83,Zane Venture Fund,2018-01-01,https://zane.vc/,"Atlanta, Georgia, United States","Education, Financial Services, Media and Entertainment, Software, Transportation",,,,,,,Private,,,,,,5,2018,11408,False
90,Claritype,2021-12-01,https://claritype.com,"Mclean, Virginia, United States","Data and Analytics, Information Technology, Software",2.0,,2022-07-13,6609998.0,Venture - Series Unknown,8609998.0,Private,,,0.0,1.0,,2,2021,11409,False
92,Vibehut,2021-12-01,https://vibehut.io,"Delaware, Ohio, United States","Blockchain and Cryptocurrency, Community and Lifestyle, Financial Services, Media and Entertainment, Payments, Software, Video",1.0,Seed,2022-01-19,1000000.0,Pre-Seed,1000000.0,Private,,,,,,2,2021,11410,False
95,Genixus,2019-01-01,https://genixus.com/,"Kannapolis, North Carolina, United States",Health Care,1.0,,2022-01-18,20000000.0,Venture - Series Unknown,20000000.0,Private,,,2.0,2.0,Medical Or Veterinary Science; Hygiene,4,2019,11411,False
96,i2Chain,2018-05-09,https://www.i2chain.com,"San Ramon, California, United States","Information Technology, Privacy and Security, Software",4.0,Seed,2023-05-16,2411990.0,Debt Financing,4961990.0,Private,,,2.0,0.0,,5,2018,11412,False
97,Copient Health,2019-04-01,https://www.copienthealth.com,"Atlanta, Georgia, United States","Health Care, Software",1.0,Early Stage Venture,2022-01-13,3200000.0,Series A,3200000.0,Private,,,,,,4,2019,11413,False
108,NeuronSpike,2022-01-31,https://www.nspiketech.com,"Wilmington, Delaware, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",3.0,Seed,2022-10-12,150000.0,Pre-Seed,317669.0,Private,,,,,,1,2022,11414,False
113,FESCO Energy,2018-01-01,https://www.fescoenergy.com/,"Frederick, Maryland, United States","Energy, Privacy and Security, Sustainability",2.0,Early Stage Venture,2023-06-08,11900000.0,Grant,11900000.0,Private,,,,,,5,2018,11415,False
123,Dose Therapeutics,2021-01-01,https://www.dosetherapeutics.com/,"Dallas, Texas, United States","Biotechnology, Health Care, Science and Engineering",1.0,,2022-05-11,10000000.0,Venture - Series Unknown,10000000.0,Private,,,,,,2,2021,11416,False
124,TrenderTag,2020-01-01,https://www.trender.ai/,"Boston, Massachusetts, United States","Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Science and Engineering, Software",1.0,,2022-02-07,1749997.0,Venture - Series Unknown,1749997.0,Private,,,,,,3,2020,11417,False
132,Utavi,2020-06-08,https://www.utavi.com/,"San Francisco, California, United States",Financial Services,1.0,,2020-07-06,2000000.0,Convertible Note,2000000.0,Private,,,,,,3,2020,11418,False
137,Harbor,2018-01-01,https://harbortrade.com,"Miami, Florida, United States","Blockchain and Cryptocurrency, Financial Services, Lending and Investments, Other",1.0,,2021-08-06,7000000.0,Debt Financing,7000000.0,Private,,,,,,5,2018,11419,False
144,ZeroWall,2020-01-01,https://zerowall.ai,"Burlingame, California, United States","Information Technology, Other, Privacy and Security",1.0,Seed,2020-12-02,2000000.0,Seed,2000000.0,Private,,,,,,3,2020,11420,False
148,Endolytix,2020-01-01,https://www.endolytx.bio,"Beverly, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",2.0,,2023-07-27,4300000.0,Debt Financing,16301658.0,Private,,,3.0,0.0,Medical Or Veterinary Science; Hygiene,3,2020,11421,False
149,Meta Carbon,2021-07-14,https://www.meta-carbon.com,"New Canaan, Connecticut, United States","Other, Science and Engineering, Software, Sustainability",3.0,Seed,2022-07-19,100000.0,Grant,1350000.0,Private,,,,,,2,2021,11422,False
150,Syrup Tech,2020-07-09,https://syrup.tech,"New York, New York, United States","Artificial Intelligence, Clothing and Apparel, Commerce and Shopping, Data and Analytics, Design, Science and Engineering, Software",2.0,Seed,2022-07-13,6300000.0,Seed,7300000.0,Private,,,,,,3,2020,11423,False
