,company,Founded Date,website,Headquarters Location,Industry Groups,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount Currency (in USD),Last Funding Type,Total Funding Amount Currency (in USD),IPO Status,IPO Date,Valuation at IPO Currency (in USD),IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,age,founding_year,org_uuid,snapshot_in_window
652,Blocktorch,2022-08-04,https://www.blocktorch.xyz,"Dover, Delaware, United States","Apps, Blockchain and Cryptocurrency, Information Technology, Other, Software",2.0,Seed,2023-05-09,4200000.0,Seed,4200000.0,Private,,,,,,1,2022,4893,False
654,Badger DAO,2020-01-01,https://badger.com/,"Little Chute, Wisconsin, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1.0,,2021-03-03,21000000.0,Venture - Series Unknown,21000000.0,Private,,,,,,3,2020,4894,False
655,BioFlyte,2020-01-01,https://bioflyte.com/,"Albuquerque, New Mexico, United States","Biotechnology, Health Care, Science and Engineering",4.0,Early Stage Venture,2023-08-10,5400000.0,Series B,12750000.0,Private,,,,,,3,2020,4895,False
659,Gentrace,2021-01-01,https://gentrace.ai/,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Other, Science and Engineering, Software",1.0,Seed,2021-06-01,6000000.0,Seed,6000000.0,Private,,,,,,2,2021,4896,False
661,BluePallet,2020-12-28,https://bluepallet.io/,"Austin, Texas, United States","Commerce and Shopping, Internet Services, Science and Engineering",3.0,,2022-11-08,4223000.0,Venture - Series Unknown,16956000.0,Private,,,0.0,2.0,Computing; Calculating,2,2020,4897,False
662,KudoAI,2023-02-01,https://kudoai.com,"Oakland, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,,2023-09-16,98000.0,Grant,98000.0,Private,,,,,,0,2023,4898,False
663,Vibe,2021-08-04,https://www.vibe.co/,"Chicago, Illinois, United States","Advertising, Internet Services, Sales and Marketing",1.0,Seed,2022-09-13,6350000.0,Seed,6350000.0,Private,,,,,,2,2021,4899,False
664,Earned Wealth,2021-01-01,https://www.earnedwealth.com,"New York, New York, United States","Financial Services, Internet Services, Media and Entertainment",1.0,Early Stage Venture,2023-04-06,12000000.0,Series A,12000000.0,Private,,,0.0,0.0,,2,2021,4900,False
666,Vest,2020-01-01,https://mivest.io,"Austin, Texas, United States","Apps, Financial Services, Mobile, Science and Engineering, Software",3.0,Seed,2023-05-01,5000.0,Seed,6005000.0,Private,,,,,,3,2020,4901,False
668,Just Women's Sports,2019-01-01,https://www.justwomenssports.com/,"Los Angeles, California, United States","Media and Entertainment, Other",2.0,Seed,2022-06-09,6000000.0,Seed,9500000.0,Private,,,,,,4,2019,4902,False
671,APFusion,2018-01-01,https://apfusion.com/,"Champaign, Illinois, United States","Commerce and Shopping, Other, Transportation",2.0,Seed,2022-07-06,6500000.0,Seed,7000000.0,Private,,,,,,5,2018,4903,False
674,Picnic Corporation,2018-01-01,https://getpicnic.com,"Washington, District of Columbia, United States","Information Technology, Privacy and Security, Software",2.0,Early Stage Venture,2023-03-27,,Series A,14000000.0,Private,,,,,,5,2018,4904,False
679,Forum Mobility,2021-01-01,https://forummobility.com/,"Oakland, California, United States","Energy, Transportation",4.0,Early Stage Venture,2023-06-13,4500000.0,Debt Financing,27000000.0,Private,,,,,,2,2021,4905,False
684,CareAlign,2018-01-01,https://carealign.ai/,"Philadelphia, Pennsylvania, United States","Health Care, Software",3.0,Seed,2021-11-30,2300000.0,Seed,3750000.0,Private,,,,,,5,2018,4906,False
688,Ultipa,2019-04-01,https://www.ultipa.com,"San Ramon, California, United States","Artificial Intelligence, Data and Analytics, Financial Services, Professional Services, Science and Engineering, Software",2.0,Early Stage Venture,2021-05-24,21000000.0,Series A,22000000.0,Private,,,0.0,0.0,,4,2019,4907,False
690,SilkChart,2022-01-01,https://www.silkchart.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Sales and Marketing, Science and Engineering, Software",2.0,Seed,2022-12-07,5200000.0,Seed,5700000.0,Private,,,,,,1,2022,4908,False
691,Pragma Bio,2018-01-01,https://www.pragmabio.com/,"Millbrae, California, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",6.0,Early Stage Venture,2023-03-23,10000000.0,Series A,14515000.0,Private,,,,,,5,2018,4909,False
694,VIVA Finance,2019-04-15,https://viva-finance.com,"Atlanta, Georgia, United States","Financial Services, Lending and Investments",2.0,Early Stage Venture,2021-08-31,6200000.0,Series A,8500000.0,Private,,,0.0,1.0,,4,2019,4910,False
697,Formally,2019-01-01,https://formally.com,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Professional Services, Science and Engineering, Software",2.0,Seed,2022-05-16,2300000.0,Pre-Seed,2300000.0,Private,,,,,,4,2019,4911,False
699,Helicone,2023-01-01,https://www.helicone.ai,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,4912,False
710,Zyp Run,2020-01-19,https://www.zyprun.com/,"Boston, Massachusetts, United States","Commerce and Shopping, Community and Lifestyle, Food and Beverage, Health Care, Other, Transportation",4.0,Seed,2023-09-25,260010.0,Debt Financing,5195010.0,Private,,,,,,3,2020,4913,False
712,Tallied Technologies,2021-09-01,https://www.tallied.io,"San Francisco, California, United States","Financial Services, Lending and Investments, Payments, Platforms, Software",1.0,Seed,2022-03-07,13500000.0,Seed,13500000.0,Private,,,,,,2,2021,4914,False
715,Humming Homes,2020-01-01,https://www.humminghomes.com/,"New York, New York, United States",Real Estate,4.0,Seed,2023-01-20,,Seed,10400000.0,Private,,,,,,3,2020,4915,False
721,Verified Inc.,2020-01-01,https://www.verified.inc,"San Francisco, California, United States","Apps, Information Technology, Mobile, Software",3.0,Seed,2022-04-20,2000000.0,Seed,4050000.0,Private,,,,,,3,2020,4916,False
723,Connie Health,2019-01-01,https://www.conniehealth.com/,"Boston, Massachusetts, United States",Health Care,2.0,Early Stage Venture,2021-07-28,13000000.0,Series A,16000000.0,Private,,,,,,4,2019,4917,False
726,Promoted.ai,2020-01-01,https://www.promoted.ai/,"San Francisco, California, United States","Advertising, Commerce and Shopping, Sales and Marketing",4.0,Seed,2022-07-02,6000000.0,Seed,8000000.0,Private,,,2.0,0.0,Computing; Calculating,3,2020,4918,False
728,Joyn Insurance,2020-10-01,https://www.joyninsurance.com,"New York, New York, United States","Financial Services, Professional Services",2.0,Early Stage Venture,2023-01-12,17700000.0,Series A,17700000.0,Private,,,,,,3,2020,4919,False
731,Hypotenuse,2020-01-01,https://hypotenuse.ai/,"Mountain View, California, United States","Advertising, Data and Analytics, Design, Information Technology, Sales and Marketing, Software",4.0,Seed,2022-11-01,,Seed,125000.0,Private,,,,,,3,2020,4920,False
734,Cypher Wallet,2021-01-01,http://cypherwallet.io,"Palo Alto, California, United States","Blockchain and Cryptocurrency, Financial Services, Payments, Software",1.0,Seed,2022-03-01,4300000.0,Seed,4300000.0,Private,,,,,,2,2021,4921,False
735,Wildr,2021-01-01,https://www.wildr.com,"San Francisco, California, United States","Blockchain and Cryptocurrency, Financial Services, Internet Services, Media and Entertainment, Payments, Software",1.0,Seed,2022-05-01,1000000.0,Pre-Seed,1000000.0,Private,,,,,,2,2021,4922,False
737,Prescient AI,2020-03-01,https://www.prescient-ai.io/,"Miami, Florida, United States","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Internet Services, Sales and Marketing, Software",2.0,Seed,2023-03-15,4500000.0,Seed,6700000.0,Private,,,,,,3,2020,4923,False
738,AskEdith,2021-01-01,https://www.askedith.ai,"Santa Clara, California, United States","Artificial Intelligence, Data and Analytics, Science and Engineering, Software",1.0,,2023-08-07,4279997.0,Venture - Series Unknown,4279997.0,Private,,,,,,2,2021,4924,False
739,Unusual Ventures,2018-01-01,https://www.unusual.vc,"Menlo Park, California, United States","Financial Services, Professional Services",,,,,,,Private,,,,,,5,2018,4925,False
741,Nivati,2020-01-01,https://www.nivati.com/,"South Jordan, Utah, United States","Administrative Services, Health Care, Professional Services, Software",4.0,Seed,2022-03-30,4000000.0,Seed,5535000.0,Private,,,0.0,3.0,,3,2020,4926,False
744,TFF Pharmaceuticals,2018-01-24,http://tffpharma.com,"Austin, Texas, United States","Biotechnology, Health Care, Science and Engineering",7.0,IPO,2023-08-15,5000000.0,Post-IPO Equity,66870000.0,Public,2019-10-25,89000000.0,,,,5,2018,4927,False
748,Realta Fusion,2022-01-01,https://realtafusion.com/,"Madison, Wisconsin, United States","Energy, Manufacturing, Sustainability",2.0,Seed,2023-05-31,9000000.0,Seed,12000000.0,Private,,,,,,1,2022,4928,False
749,Diem,2020-01-05,http://www.askdiem.com,"New York, New York, United States","Apps, Community and Lifestyle, Internet Services, Software",3.0,Seed,2022-11-22,3516893.0,Seed,4536893.0,Private,,,,,,3,2020,4929,False
751,Lance,2018-07-01,https://www.lance.app,"New York, New York, United States","Financial Services, Professional Services, Software",8.0,Seed,2022-05-01,,Convertible Note,4742410.0,Private,,,0.0,5.0,,5,2018,4930,False
754,Vanqua Bio,2019-01-01,https://www.vanquabio.com/,"Chicago, Illinois, United States","Biotechnology, Health Care, Science and Engineering",2.0,Early Stage Venture,2021-09-14,85000000.0,Series B,85000000.0,Private,,,5.0,0.0,Medical Or Veterinary Science; Hygiene,4,2019,4931,False
755,Exponential Exchange,2021-01-01,https://www.exponentialexchange.com,"Washington, District of Columbia, United States","Financial Services, Professional Services",2.0,Seed,2023-07-26,7400000.0,Seed,8800000.0,Private,,,,,,2,2021,4932,False
757,Latent,2022-01-01,https://latenthealth.com,"San Francisco, California, United States","Financial Services, Health Care, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,1,2022,4933,False
764,Buildforce,2019-09-01,https://buildforce.com/,"Houston, Texas, United States","Commerce and Shopping, Manufacturing, Real Estate, Software",4.0,,2022-11-14,4975996.0,Venture - Series Unknown,10425996.0,Private,,,0.0,2.0,,4,2019,4934,False
765,Crescent,2018-01-01,http://crescent.app,"San Francisco, California, United States","Apps, Financial Services, Lending and Investments, Software",1.0,Seed,2022-07-05,5000000.0,Seed,5000000.0,Private,,,,,,5,2018,4935,False
767,MSPbots.ai,2019-01-01,https://mspbots.ai/,"Chicago, Illinois, United States","Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Professional Services, Sales and Marketing, Software",1.0,Seed,2023-07-27,5000000.0,Seed,5000000.0,Private,,,,,,4,2019,4936,False
768,HumanCo,2019-01-01,https://humanco.com/,"New York, New York, United States","Health Care, Sports",4.0,,2021-09-22,35000000.0,Convertible Note,35000000.0,Private,,,0.0,5.0,,4,2019,4937,False
769,Entact Bio,2019-01-01,https://entactbio.com,"Watertown, Massachusetts, United States","Biotechnology, Health Care, Science and Engineering",1.0,Early Stage Venture,2022-12-06,81000000.0,Series A,81000000.0,Private,,,,,,4,2019,4938,False
773,Unfold,2020-01-01,https://unfold.ag/,"Sacramento, California, United States",Agriculture and Farming,1.0,,2020-08-12,30000000.0,Venture - Series Unknown,30000000.0,Private,,,0.0,14.0,,3,2020,4939,False
775,Sentio,2022-01-01,https://www.sentio.xyz,"Seattle, Washington, United States","Financial Services, Information Technology, Payments, Professional Services, Software",1.0,Seed,2023-02-21,6400000.0,Seed,6400000.0,Private,,,,,,1,2022,4940,False
777,Kwil,2021-05-01,https://kwil.com,"Austin, Texas, United States",Software,4.0,Seed,2022-10-06,,Seed,10374000.0,Private,,,0.0,1.0,,2,2021,4941,False
778,BuildWitt,2018-01-01,https://buildwitt.com,"Nashville, Tennessee, United States","Design, Internet Services, Professional Services, Sales and Marketing, Software",2.0,,2022-08-25,7300000.0,Venture - Series Unknown,12300000.0,Private,,,,,,5,2018,4942,False
782,Perygee,2020-01-01,https://www.perygee.com/,"Boston, Massachusetts, United States","Information Technology, Privacy and Security, Software",3.0,Seed,2022-10-25,4750000.0,Seed,6380000.0,Private,,,,,,3,2020,4943,False
784,SPIRITT,2021-01-01,https://spiritt.io,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",2.0,Seed,2023-07-20,13500000.0,Seed,13500000.0,Private,,,,,,2,2021,4944,False
789,Jeenie,2018-01-01,https://jeenie.com/,"Washington, District of Columbia, United States","Apps, Mobile, Professional Services, Software",3.0,Early Stage Venture,2022-03-31,9300000.0,Series A,9350000.0,Private,,,,,,5,2018,4945,False
796,Relay Commerce,2021-01-01,https://www.relaycommerce.io,"New York, New York, United States","Commerce and Shopping, Internet Services, Software",3.0,Seed,2022-05-01,20000000.0,Debt Financing,27000000.0,Private,,,,,,2,2021,4946,False
797,Skribe.ai,2022-01-04,https://skribe.ai/,"Austin, Texas, United States","Artificial Intelligence, Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software",1.0,Seed,2023-09-27,2300000.0,Seed,2300000.0,Private,,,0.0,1.0,,1,2022,4947,False
804,"Field Materials, Inc.",2022-01-01,https://fieldmaterials.com,"San Jose, California, United States","Apps, Artificial Intelligence, Data and Analytics, Real Estate, Science and Engineering, Software, Transportation",2.0,,2023-06-12,,Undisclosed,4650000.0,Private,,,,,,1,2022,4948,False
805,ThreatKey,2020-01-01,https://threatkey.com/,"New York, New York, United States","Consumer Electronics, Hardware, Information Technology, Privacy and Security, Software",2.0,Seed,2023-01-05,4000000.0,Seed,4000000.0,Private,,,,,,3,2020,4949,False
810,Seaplane IO,2020-05-01,https://seaplane.io/,"Mountain View, California, United States","Hardware, Information Technology, Internet Services, Software",2.0,Early Stage Venture,2022-04-26,15000000.0,Series A,17000000.0,Private,,,,,,3,2020,4950,False
813,Superfiliate,2021-01-01,https://www.superfiliate.com/,"Los Angeles, California, United States","Advertising, Internet Services, Sales and Marketing",1.0,Seed,2023-03-29,3000000.0,Seed,3000000.0,Private,,,,,,2,2021,4951,False
820,Correlated,2020-09-01,https://getcorrelated.com,"Brooklyn, New York, United States","Information Technology, Software",2.0,Seed,2021-08-04,8300000.0,Seed,8300000.0,Private,,,,,,3,2020,4952,False
822,Qwoted,2018-01-01,https://www.qwoted.com/,"New York, New York, United States","Content and Publishing, Media and Entertainment, Sales and Marketing",2.0,Seed,2021-06-21,3000000.0,Seed,3000000.0,Private,,,0.0,1.0,,5,2018,4953,False
824,PictorLabs,2019-06-06,https://www.pictorlabs.ai,"Los Angeles, California, United States","Artificial Intelligence, Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software",2.0,Early Stage Venture,2022-05-26,15215000.0,Series A,18815000.0,Private,,,0.0,0.0,,4,2019,4954,False
828,Yours,2018-10-01,https://lovefromyours.com,"Los Angeles, California, United States","Artificial Intelligence, Community and Lifestyle, Consumer Goods, Data and Analytics, Health Care, Software",2.0,Seed,2019-10-09,3500000.0,Seed,3500000.0,Private,,,0.0,3.0,,5,2018,4955,False
831,Symphony,2020-01-01,https://symphonyos.co,"Los Angeles, California, United States","Apps, Artificial Intelligence, Data and Analytics, Sales and Marketing, Science and Engineering, Software",1.0,Seed,2023-08-29,1000000.0,Pre-Seed,1000000.0,Private,,,,,,3,2020,4956,False
837,Kinetic,2022-04-19,https://kinetic.xyz,"Santa Monica, California, United States","Blockchain and Cryptocurrency, Financial Services, Information Technology, Internet Services, Lending and Investments, Other, Payments, Software",1.0,Seed,2022-08-01,7200000.0,Seed,7200000.0,Private,,,,,,1,2022,4957,False
846,UXCam,2018-01-01,http://www.uxcam.com,"San Francisco, California, United States","Data and Analytics, Mobile",4.0,Seed,2022-03-28,5000000.0,Seed,10124994.0,Private,,,,,,5,2018,4958,False
851,Defog,2023-01-01,https://defog.ai,"San Francisco, California, United States","Artificial Intelligence, Data and Analytics, Information Technology, Science and Engineering, Software",1.0,Seed,2023-04-05,500000.0,Pre-Seed,500000.0,Private,,,,,,0,2023,4959,False
856,Wellplaece,2020-01-01,https://www.wellplaece.com/,"San Francisco, California, United States","Health Care, Information Technology",2.0,Seed,2023-05-30,5500000.0,Seed,5500000.0,Private,,,,,,3,2020,4960,False
862,Symbrosia,2018-07-01,http://symbrosia.co,"Kailua Kona, Hawaii, United States","Agriculture and Farming, Sustainability",3.0,Early Stage Venture,2022-06-23,7000000.0,Series A,8606000.0,Private,,,1.0,0.0,Agriculture; Forestry; Animal Husbandry; Hunting; Trapping; Fishing,5,2018,4961,False
